0,mp-865385,13.453492527322183,-2.5469523300000017
1,mp-79,-2.3551142101069806,0.0407816099999998
2,mp-607111,7.149843762545916,-1.4805516000000036
3,mp-1017632,11.259262580701714,0.023693040000020815
4,mp-976847,18.79078275775819,-1.0852036500000022
5,mp-571598,2.6732361737773607,-0.31336266999999474
6,mp-22320,8.720672617272367,-1.9357323000000033
7,mp-11578,-0.33677327392137596,-1.9515508600000029
8,mp-568524,6.022327306191792,-0.7496798299999963
9,mp-1281,9.385834429109982,-1.2374931399999891
10,mp-16529,7.252910990033721,-1.9072374099999987
11,mp-971754,17.74887250020783,-1.7576732099999983
12,mp-570904,6.9966598241852,-1.3975492500000026
13,mp-24722,8.310327099663306,-1.3734951499999877
14,mp-861942,0.7759918386332038,-0.015474359999975817
15,mp-19814,4.620381993537161,-0.37388292999999884
16,mp-20311,3.273919883001353,-2.212433659999993
17,mp-718,6.02835387246121,-0.6981133100000161
18,mp-643260,-1.5160836577568109,-0.07231479999999912
19,mp-1332,11.295005734221512,-1.6555457899999535
20,mp-15868,7.7972748301367485,-1.477343899999985
21,mp-30151,2.283196596836854,-0.002407020000012139
22,mp-570001,8.350297979318238,-2.2056405399999957
23,mp-568595,10.3266774656076,-0.8377862000000302
24,mp-862778,13.574299122190329,-0.4109279099999892
25,mp-10015,11.704561279513452,-0.6366415700000143
26,mp-124,6.652817640174894,-0.08231935000000412
27,mp-578,4.903059670893973,0.3219406100000075
28,mp-1020712,4.644596229934551,-0.06847651999998128
29,mp-865212,15.148126619722595,-1.6754120099999934
30,mp-672661,5.300401747879556,-1.6766555899999869
31,mp-971941,15.77482520932064,-1.3953859100000034
32,mp-1019052,10.542747686447909,0.0034159400000053353
33,mp-13364,-3.6922295564757612,-0.46396443999998915
34,mp-16511,8.66731588363899,-0.951924190000005
35,mp-2157,11.21091896133492,-1.3223850600000073
36,mp-16852,4.991294165252332,-1.3052068699999975
37,mp-13520,-4.396272168842831,-1.1615213399999984
38,mp-538,-1.5642451677966132,-0.3616143300000001
39,mp-983850,0.9172015073039415,-0.29412323000000207
40,mp-12087,5.426601884901175,-3.826614190000006
41,mp-20002,0.7186028530371136,-0.20206123999999726
42,mp-774873,4.52159705382653,-0.019413310000023998
43,mp-12565,2.6502129088920188,-0.2085031300000093
44,mp-21235,6.810393299358181,-1.0862975799999983
45,mp-829,6.675488164052305,-0.1134011499999783
46,mp-976893,10.582734137435942,-1.5558926300000078
47,mp-669546,4.368400417400968,-0.9523849799999962
48,mp-19905,13.694776349476141,-2.0383721300000186
49,mp-20928,7.55115651285588,-1.3470325599999935
50,mp-20474,3.1701462817863804,-0.6436764999999891
51,mp-22665,1.1087925843188582,-0.04627508000000624
52,mp-21855,1.5093307077454576,0.7777038700000052
53,mp-2500,4.98682854519869,-0.23053458000000226
54,mp-510436,5.718219988070528,-1.4703534200000004
55,mp-30,8.940246613096186,-0.4578311799999977
56,mp-13447,0.19212650740937712,-0.9862095000000028
57,mp-571651,8.513350409362927,-0.27079445000000213
58,mp-1018066,18.31922123228208,-2.0161192600000017
59,mp-21163,7.142855146812044,-0.011279219999996926
60,mp-1018806,3.1988291168574268,-0.3242939300000014
61,mp-1239,5.602411329446741,0.09110558999999263
62,mp-15681,7.59440763663684,-1.2113773400000039
63,mp-81,10.626777737374429,-0.491775560000006
64,mp-19940,9.565988991739149,-0.8507567500000075
65,mp-30744,8.723618982733637,-1.309630149999995
66,mp-567636,8.034646983922793,-1.3610755700000023
67,mp-21027,4.3913326964979476,-0.8921353400000012
68,mp-20622,5.2637840994535585,-0.2013456800000082
69,mp-16261,3.486607023765527,-0.30069460000000525
70,mp-11430,0.4065150998326277,-0.27561704000000553
71,mp-1335,6.66819128311013,-1.4298761599999832
72,mp-1725,-4.225535727105279,-0.4191249799999994
73,mp-9900,-0.3367024008732041,-0.013279220000006475
74,mp-21112,5.5655967258315275,-0.03697877999998944
75,mp-10892,5.563521888061392,-0.8163809500000152
76,mp-16482,5.0107523689338365,-1.2230921199999951
77,mp-974616,9.008724688716747,-1.6062059299999785
78,mp-20025,0.9246768758003078,0.020813739999995917
